Paraguay,Paraguay | Global Open Data Index by Open Knowledge,http://index.okfn.org/place/paraguay/,"The state of government open data in Paraguay. ... Paraguay is ranked #50 in the 
2015 Index. Paraguay's overall Index ranking is down from #41 in 2014 ..."
Paraguay,Open Data Py | Un proyecto de Girolabs,http://opendata.girolabs.com/,"¡Los datos abiertos llegaron al Paraguay para quedarse! Lo demostró esta 
nueva edición del Open Data Day realizado en la Terraza de Loffice. El evento ..."
Paraguay,opendata | Datos Abiertos del Paraguay - Datos.org.py,http://datos.org.py/etiquetas/opendata,"opendata ... Publicado por admin el 18 Mayo , 2015. La comunidad de dateros 
en Paraguay está creciendo. imagen_destacada: tags: dateros · opendata."
Paraguay,Datos Abiertos (Pagina) - Portal Paraguay,https://www.paraguay.gov.py/datos-abiertos,"Datos Abiertos (open data en inglés) es una iniciativa global, ligada a las 
políticas de Gobierno Abierto, que persigue que los datos y la información, ..."
Paraguay,Open Data Paraguay (@OpenDataPy) | Twitter,https://twitter.com/opendatapy,"The latest Tweets from Open Data Paraguay (@OpenDataPy). Un proyecto de @
girolabs #opendata #datosabiertos."
Paraguay,Paraguay – Open Data Aha!,http://opendata-aha.net/tag/paraguay/,"10 Dec 2015 ... Edafe Onerhime Did you know #Paraguay has an #opendata portal for public 
contracts? https://t.co/Mq2cpmhcIe ☆. Posted in Benefits of open ..."
Paraguay,"Faces of Open Government: Santiago Garcia, Paraguay | Open ...",https://www.opengovpartnership.org/blog/ogp-webmaster/2016/06/01/faces-open-government-santiago-garcia-paraguay,"1 Jun 2016 ... Santiago is Paraguay's Point of Contact for the Open Government ... and a wide 
range of open data that are available but remain underused."
Paraguay,2014 – 2016 PARAGUAY OPEN GOVERNMENT ACTION PLAN ...,http://www.opengovpartnership.org/sites/default/files/PLAN%20DE%20ACCI%C3%93N%20GOBIERNO%20ABIERTO%20ingl%C3%A9s_0.pdf,"2 The development goals of the Government of Paraguay are presented in the ... 
Commitment 2: Design and implementation of a policy of open data and ..."
Paraguay,Open Data Day 2015: Paraguay | Escuela De Datos - evidencia es ...,https://es.schoolofdata.org/2015/02/26/open-data-day-2015-paraguay/,"26 Feb 2015 ... Este post (originalmente publicado en Medium) es una contribución de Gissela 
Peralta (@GisseJo en Twitter), una paraguaya con orgullo, ..."
Paraguay,Paraguay | Data,http://data.worldbank.org/country/paraguay,"Paraguay from The World Bank: Data. ... Details. 1960 1980 2000 Billion 5 30 
Paraguay. Population, total. Details. 1960 1980 2000 Million 2.0 6.5 Paraguay."
